time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource,loc_name,loc_admin1,loc_admin2,loc_cc
43:39.8,36.5359,-98.9643,5.741,3.3,ml,,62,,0.53,us,us100086ia,2017-05-24T02:48:13.040Z,"24km ENE of Mooreland, Oklahoma",earthquake,1.3,2.1,,,reviewed,tul,tul,Mooreland,Oklahoma,Woodward County,US
27:29.0,36.5278,-98.9756,6.208,3.5,ml,,52,,0.21,us,us100086kz,2017-05-24T02:48:13.040Z,"22km ENE of Mooreland, Oklahoma",earthquake,3.2,4.3,,,reviewed,tul,tul,Mooreland,Oklahoma,Woodward County,US
38:27.0,36.6646,-99.1271,5.832,3.3,ml,,146,,0.75,us,us100086n3,2017-05-24T02:48:14.040Z,"25km NNE of Mooreland, Oklahoma",earthquake,2.7,7.5,,,reviewed,tul,tul,Mooreland,Oklahoma,Woodward County,US
33:27.2,36.8828,-97.9238,5.233,2.7,ml,,82,,0.53,us,us100086qj,2017-05-24T02:48:14.040Z,"18km WNW of Medford, Oklahoma",earthquake,2.3,6.6,,,reviewed,tul,tul,Medford,Oklahoma,Grant County,US
53:33.9,35.7978,-96.6466,6.054,2.7,ml,,95,,0.37,us,us100086wr,2017-05-24T02:48:15.040Z,"5km N of Stroud, Oklahoma",earthquake,1.2,6,,,reviewed,tul,tul,Stroud,Oklahoma,Lincoln County,US
07:34.2,35.807,-97.4214,7.674,2.5,ml,,25,,0.28,us,us100086wy,2017-05-24T02:48:15.040Z,"7km S of Guthrie, Oklahoma",earthquake,1.3,7,,,reviewed,tul,tul,Guthrie,Oklahoma,Logan County,US
08:38.1,35.6692,-97.3932,6.825,3,ml,,26,,0.24,us,us100086zd,2017-05-24T02:48:16.040Z,"7km ENE of Edmond, Oklahoma",earthquake,1.2,1.9,,,reviewed,tul,tul,Edmond,Oklahoma,Oklahoma County,US
52:52.9,36.8378,-98.252,5.525,2.8,ml,,133,,0.57,us,us100086zm,2017-05-24T02:48:16.040Z,"13km NE of Cherokee, Oklahoma",earthquake,1,2.4,,,reviewed,tul,tul,Cherokee,Oklahoma,Alfalfa County,US
48:20.4,36.8216,-97.6087,8.133,2.7,ml,,71,,0.21,us,us10008703,2017-05-24T02:48:16.040Z,"11km E of Medford, Oklahoma",earthquake,1.2,4.9,,,reviewed,tul,tul,Medford,Oklahoma,Grant County,US
14:31.6,36.4571,-98.774,5.217,2.5,ml,,48,,0.44,us,us1000871y,2017-05-31T01:58:53.040Z,"33km NW of Fairview, Oklahoma",earthquake,5.8,7.3,,,reviewed,tul,tul,Fairview,Oklahoma,Major County,US
33:33.9,35.901,-98.2881,5,2.9,ml,,48,,0.63,us,us1000873y,2017-05-31T01:58:54.040Z,"12km ENE of Watonga, Oklahoma",earthquake,1.3,5.8,,,reviewed,tul,tul,Watonga,Oklahoma,Blaine County,US
04:21.5,35.5938,-96.8855,5,2.5,mb_lg,,58,0.147,0.29,us,us10008743,2017-05-31T01:58:54.040Z,"10km N of Meeker, Oklahoma",earthquake,1.6,2,0.117,19,reviewed,us,us,Meeker,Oklahoma,Lincoln County,US
09:16.2,35.8996,-98.2899,5,3.2,ml,,48,,0.56,us,us10008748,2017-05-31T01:58:54.040Z,"12km ENE of Watonga, Oklahoma",earthquake,1.1,6.2,,,reviewed,tul,tul,Watonga,Oklahoma,Blaine County,US
33:37.4,35.7959,-97.1938,5.257,2.8,ml,,21,,0.3,us,us10008756,2017-05-31T01:58:54.040Z,"14km N of Luther, Oklahoma",earthquake,1.2,5,,,reviewed,tul,tul,Luther,Oklahoma,Oklahoma County,US
06:49.1,36.8361,-98.2531,5.799,2.8,ml,,133,,0.65,us,us100087g3,2017-05-31T01:58:56.040Z,"12km NE of Cherokee, Oklahoma",earthquake,1.3,4.9,,,reviewed,tul,tul,Cherokee,Oklahoma,Alfalfa County,US
03:09.4,36.6993,-97.6804,7.988,3.3,ml,,53,,0.16,us,us100087h0,2017-05-31T01:58:57.040Z,"12km SSE of Medford, Oklahoma",earthquake,1.3,3.7,,,reviewed,tul,tul,Medford,Oklahoma,Grant County,US
06:01.2,36.6997,-97.6783,8.147,3.2,mwr,,74,,0.2,us,us100087h1,2017-05-31T01:58:57.040Z,"12km SSE of Medford, Oklahoma",earthquake,1.3,1.8,,11,reviewed,tul,slm,Medford,Oklahoma,Grant County,US
51:27.4,36.4227,-96.9155,5.513,3,ml,,32,,0.24,us,us100087jn,2017-05-31T01:58:57.040Z,"13km NW of Pawnee, Oklahoma",earthquake,0.8,1.7,,,reviewed,tul,tul,Pawnee,Oklahoma,Pawnee County,US
48:55.8,35.9008,-98.2811,5.598,2.6,ml,,77,,0.41,us,us100087nq,2017-05-31T01:58:57.040Z,"13km ENE of Watonga, Oklahoma",earthquake,1.2,7.6,,,reviewed,tul,tul,Watonga,Oklahoma,Blaine County,US
57:25.4,36.1194,-98.7164,5.684,2.6,ml,,88,,0.44,us,us100087ns,2017-05-31T01:58:58.040Z,"24km ENE of Taloga, Oklahoma",earthquake,1.5,7.4,,,reviewed,tul,tul,Taloga,Oklahoma,Dewey County,US
15:31.3,35.9464,-96.7514,4.525,2.6,ml,,61,,0.27,us,us100087pa,2017-05-31T01:58:58.040Z,"4km SSE of Cushing, Oklahoma",earthquake,1.8,3.6,,,reviewed,tul,tul,Cushing,Oklahoma,Payne County,US
14:06.2,36.1147,-98.7219,3.609,2.5,ml,,137,,0.75,us,us1000887g,2017-05-31T01:58:58.040Z,"23km ENE of Taloga, Oklahoma",earthquake,1.2,6.7,,,reviewed,tul,tul,Taloga,Oklahoma,Dewey County,US
33:00.1,35.9124,-97.3498,7.157,2.9,ml,,31,,0.18,us,us100087su,2017-05-31T01:58:59.040Z,"7km ENE of Guthrie, Oklahoma",earthquake,1.2,5.3,,,reviewed,tul,tul,Guthrie,Oklahoma,Logan County,US
30:20.8,36.4918,-98.8963,5.196,3.8,ml,,52,,0.44,us,us100087t8,2017-05-31T01:58:59.040Z,"28km ENE of Mooreland, Oklahoma",earthquake,2.8,4.1,,,reviewed,tul,tul,Mooreland,Oklahoma,Woodward County,US
29:34.5,35.5531,-96.7483,6.341,2.5,ml,,77,,0.2,us,us100087ud,2017-05-31T01:58:59.040Z,"9km NW of Prague, Oklahoma",earthquake,0.9,3,,,reviewed,tul,tul,Prague,Oklahoma,Lincoln County,US
41:38.8,35.903,-98.294,6.491,2.7,ml,,78,,0.66,us,us100087vt,2017-05-31T01:58:59.040Z,"12km ENE of Watonga, Oklahoma",earthquake,1.6,7,,,reviewed,tul,tul,Watonga,Oklahoma,Blaine County,US
39:40.0,35.8628,-97.2163,6.06,1.7,mb_lg,,41,0.094,0.26,us,us100087x7,2017-05-31T01:58:59.040Z,"9km SSE of Langston, Oklahoma",earthquake,1,2.5,0.255,4,reviewed,us,us,Langston,Oklahoma,Logan County,US
42:35.5,36.8676,-98.8181,3.401,2.8,ml,,120,,0.14,us,us100087yx,2017-05-31T01:59:00.040Z,"15km WNW of Alva, Oklahoma",earthquake,1.9,2.7,,,reviewed,tul,tul,Alva,Oklahoma,Woods County,US
25:22.4,35.6654,-97.3984,6.07,1.9,mb_lg,,64,0.086,0.34,us,us1000885g,2017-05-31T01:59:00.040Z,"7km E of Edmond, Oklahoma",earthquake,1.1,3.2,0.255,4,reviewed,us,us,Edmond,Oklahoma,Oklahoma County,US
32:53.0,35.6703,-97.3957,6.663,2.6,ml,,22,,0.32,us,us1000885i,2017-05-31T01:59:00.040Z,"7km ENE of Edmond, Oklahoma",earthquake,1.9,5.9,,,reviewed,tul,tul,Edmond,Oklahoma,Oklahoma County,US
49:55.7,36.2838,-97.5105,7.443,2.9,ml,,25,,0.35,us,us10008863,2017-05-31T01:59:00.040Z,"19km W of Perry, Oklahoma",earthquake,1,6.8,,,reviewed,tul,tul,Perry,Oklahoma,Noble County,US
13:23.8,35.9066,-97.3577,4.93,2.2,mb_lg,,53,0.135,0.16,us,us1000885x,2017-05-31T01:59:00.040Z,"6km ENE of Guthrie, Oklahoma",earthquake,1,1.4,0.295,3,reviewed,us,us,Guthrie,Oklahoma,Logan County,US
31:33.6,36.4528,-96.8856,4.331,2.9,ml,,48,,0.23,us,us10008865,2017-05-31T01:59:00.040Z,"14km NNW of Pawnee, Oklahoma",earthquake,1.1,2,,,reviewed,tul,tul,Pawnee,Oklahoma,Pawnee County,US
12:51.9,36.85,-98.2269,6.709,2.9,ml,,97,,0.46,us,us100088ad,2017-05-31T01:59:01.040Z,"15km NE of Cherokee, Oklahoma",earthquake,1.2,4,,,reviewed,tul,tul,Cherokee,Oklahoma,Alfalfa County,US
44:18.1,35.9941,-96.8016,4.103,2.5,ml,,48,,0.25,us,us100088c7,2017-05-31T01:59:01.040Z,"3km WNW of Cushing, Oklahoma",earthquake,0.7,1.7,,,reviewed,tul,tul,Cushing,Oklahoma,Payne County,US
54:59.5,36.4427,-96.9691,5.302,2.9,ml,,29,,0.28,us,us100088c8,2017-05-31T01:59:01.040Z,"18km NW of Pawnee, Oklahoma",earthquake,0.9,2.9,,,reviewed,tul,tul,Pawnee,Oklahoma,Pawnee County,US
10:32.2,36.4561,-96.8817,4.48,2.6,ml,,47,,0.19,us,us100088cg,2017-05-31T01:59:01.040Z,"14km NNW of Pawnee, Oklahoma",earthquake,1.2,4.5,,,reviewed,tul,tul,Pawnee,Oklahoma,Pawnee County,US
26:01.2,36.7019,-97.6761,8.184,2.6,ml,,50,,0.2,us,us100088fv,2017-05-31T01:59:02.040Z,"12km SSE of Medford, Oklahoma",earthquake,1.1,4.2,,,reviewed,tul,tul,Medford,Oklahoma,Grant County,US
00:48.0,36.9038,-98.2241,5.894,2.5,ml,,83,,0.63,us,us100088g7,2017-06-07T00:33:36.040Z,"20km NE of Cherokee, Oklahoma",earthquake,0.6,6.2,,,reviewed,tul,tul,Cherokee,Oklahoma,Alfalfa County,US
43:07.5,36.4544,-96.881,4.354,2.7,ml,,47,,0.31,us,us100088i1,2017-06-07T00:33:36.040Z,"14km NNW of Pawnee, Oklahoma",earthquake,1.3,3.8,,,reviewed,tul,tul,Pawnee,Oklahoma,Pawnee County,US
28:17.0,36.7021,-97.6749,7.981,2.9,ml,,50,,0.2,us,us100088jh,2017-06-07T00:33:37.040Z,"12km SSE of Medford, Oklahoma",earthquake,1.3,4.5,,,reviewed,tul,tul,Medford,Oklahoma,Grant County,US
56:47.1,36.8219,-97.7924,5.918,2.4,ml,,32,,0.15,us,us100088ju,2017-06-07T00:33:37.040Z,"5km WNW of Medford, Oklahoma",earthquake,0.9,5.7,,,reviewed,tul,tul,Medford,Oklahoma,Grant County,US
24:28.8,36.6597,-99.1201,4.285,2.5,ml,,145,,0.85,us,us100088m2,2017-06-07T00:33:37.040Z,"25km NNE of Mooreland, Oklahoma",earthquake,2.3,6.8,,,reviewed,tul,tul,Mooreland,Oklahoma,Woodward County,US
52:18.5,35.7995,-96.6457,6.585,2.6,ml,,89,,0.44,us,us100088s1,2017-06-07T00:33:38.040Z,"5km N of Stroud, Oklahoma",earthquake,1.4,5.3,,,reviewed,tul,tul,Stroud,Oklahoma,Lincoln County,US
41:28.6,35.9895,-96.8059,5.527,2.4,ml,,45,,0.22,us,us20008s64,2017-06-07T00:33:39.040Z,"3km W of Cushing, Oklahoma",earthquake,0.9,1.6,,,reviewed,tul,tul,Cushing,Oklahoma,Payne County,US
19:04.8,36.3033,-96.6808,6.39,2.1,ml,,73,0.059,0.24,us,us20008s6b,2017-06-07T00:33:39.040Z,"11km ESE of Pawnee, Oklahoma",earthquake,1,0.9,0.055,44,reviewed,us,us,Pawnee,Oklahoma,Pawnee County,US
51:56.2,36.4185,-98.1339,7.929,3.1,ml,,45,,0.65,us,us20008s8f,2017-06-07T00:33:39.040Z,"18km SE of Helena, Oklahoma",earthquake,1.3,6.8,,,reviewed,tul,tul,Helena,Oklahoma,Alfalfa County,US
16:47.5,36.4008,-96.8841,5,3.5,ml,,40,,0.26,us,us20008s9y,2017-06-07T00:33:40.040Z,"10km NW of Pawnee, Oklahoma",earthquake,1.3,3,,,reviewed,tul,tul,Pawnee,Oklahoma,Pawnee County,US
26:17.1,36.4004,-96.8845,4.414,2.5,ml,,40,,0.19,us,us20008sbe,2017-06-07T00:33:40.040Z,"10km NW of Pawnee, Oklahoma",earthquake,0.8,1.8,,,reviewed,tul,tul,Pawnee,Oklahoma,Pawnee County,US
14:35.2,35.9008,-98.2878,6.871,3.4,ml,,48,,0.19,us,us20008sbs,2017-06-07T00:33:40.040Z,"12km ENE of Watonga, Oklahoma",earthquake,1.2,4.3,,,reviewed,tul,tul,Watonga,Oklahoma,Blaine County,US
07:21.0,35.9867,-97.1975,6.741,2.7,ml,,31,,0.2,us,us20008scv,2017-06-07T00:33:40.040Z,"6km NE of Langston, Oklahoma",earthquake,1,4.3,,,reviewed,tul,tul,Langston,Oklahoma,Logan County,US
20:13.8,36.2342,-97.195,5.283,2.8,ml,,23,,0.53,us,us20008sf2,2017-06-07T00:33:40.040Z,"10km SE of Perry, Oklahoma",earthquake,1,6.5,,,reviewed,tul,tul,Perry,Oklahoma,Noble County,US
57:59.6,36.7011,-98.4288,6.118,3.8,ml,,62,,0.26,us,us20008sfv,2017-06-07T00:33:41.040Z,"8km SW of Cherokee, Oklahoma",earthquake,1.4,5.4,,,reviewed,tul,tul,Cherokee,Oklahoma,Alfalfa County,US
55:21.6,36.4108,-96.9141,3.973,2.5,ml,,27,,0.14,us,us20008siv,2017-06-07T00:33:41.040Z,"12km NW of Pawnee, Oklahoma",earthquake,0.9,1.5,,,reviewed,tul,tul,Pawnee,Oklahoma,Pawnee County,US
51:27.7,36.4771,-98.2106,6.336,2.6,ml,,49,,0.63,us,us20008sj7,2017-06-07T00:33:41.040Z,"9km SE of Helena, Oklahoma",earthquake,1.8,7.5,,,reviewed,tul,tul,Helena,Oklahoma,Alfalfa County,US
39:07.1,36.4812,-98.7361,7.856,2.7,ml,,47,,0.42,us,us20008snm,2017-06-07T00:33:42.040Z,"32km NW of Fairview, Oklahoma",earthquake,1.5,4.9,,,reviewed,tul,tul,Alva,Oklahoma,Woods County,US
59:55.3,35.9883,-97.1946,7.114,2.6,ml,,31,,0.22,us,us20008suh,2017-06-07T00:33:43.040Z,"7km NE of Langston, Oklahoma",earthquake,0.8,3.7,,,reviewed,tul,tul,Langston,Oklahoma,Logan County,US
09:08.1,36.7048,-98.2356,7.218,2.9,ml,,77,,0.23,us,us20008suv,2017-06-07T00:33:43.040Z,"12km ESE of Cherokee, Oklahoma",earthquake,0.8,3.8,,,reviewed,tul,tul,Cherokee,Oklahoma,Alfalfa County,US
03:16.7,36.5892,-98.5611,6.049,2.9,ml,,41,,0.24,us,us20008syp,2017-06-07T00:33:44.040Z,"25km SSE of Alva, Oklahoma",earthquake,1.2,1.5,,,reviewed,tul,tul,Alva,Oklahoma,Woods County,US
16:34.1,36.5025,-97.1454,7.078,2.5,ml,,63,,0.41,us,us20008t5n,2017-06-12T19:46:49.040Z,"21km SSW of McCord, Oklahoma",earthquake,1.7,5.1,,,reviewed,tul,tul,McCord,Oklahoma,Osage County,US
13:35.1,36.7019,-98.4345,6.589,2.6,ml,,81,,0.21,us,us20008tbb,2017-06-12T19:46:51.040Z,"9km SW of Cherokee, Oklahoma",earthquake,1.6,1.5,,,reviewed,tul,tul,Cherokee,Oklahoma,Alfalfa County,US
09:27.6,35.9984,-96.7718,2.51,1.8,ml,,40,0.013,0.18,us,us20008tfx,2017-06-12T19:46:52.040Z,"1km NNW of Cushing, Oklahoma",earthquake,0.8,2.8,0.066,30,reviewed,us,us,Cushing,Oklahoma,Payne County,US
06:46.5,36.307,-97.5883,7.242,2.5,ml,,38,,0.26,us,us20008tjq,2017-06-12T19:46:52.040Z,"27km ESE of Enid, Oklahoma",earthquake,1,4.9,,,reviewed,tul,tul,Perry,Oklahoma,Noble County,US
25:09.5,36.009,-96.7643,3.489,2.7,ml,,60,,0.25,us,us20008tkf,2017-06-12T19:46:52.040Z,"2km N of Cushing, Oklahoma",earthquake,0.7,1.9,,,reviewed,tul,tul,Cushing,Oklahoma,Payne County,US
22:45.5,36.4818,-98.7994,5,2.6,ml,,47,,0.26,us,us20008tqj,2017-06-12T19:46:53.040Z,"36km E of Mooreland, Oklahoma",earthquake,1.1,2.6,,,reviewed,tul,tul,Alva,Oklahoma,Woods County,US
36:27.4,36.4826,-98.8,4.837,2.8,ml,,55,,0.27,us,us20008tqm,2017-06-12T19:46:53.040Z,"36km E of Mooreland, Oklahoma",earthquake,1.6,2.2,,,reviewed,tul,tul,Alva,Oklahoma,Woods County,US
00:09.1,35.8537,-96.6512,4.708,3.7,mwr,,42,,0.3,us,us20008trk,2017-06-12T19:46:53.040Z,"11km N of Stroud, Oklahoma",earthquake,1.6,5.7,0.051,37,reviewed,tul,us,Stroud,Oklahoma,Lincoln County,US
40:38.9,35.8543,-96.6629,5,2.5,ml,,45,,0.21,us,us20008tts,2017-06-12T19:46:53.040Z,"11km N of Stroud, Oklahoma",earthquake,1.1,3.2,,,reviewed,tul,tul,Stroud,Oklahoma,Lincoln County,US
44:20.4,36.4203,-96.8914,5.158,2.7,ml,,45,,0.24,us,us20008twj,2017-06-12T19:46:54.040Z,"12km NW of Pawnee, Oklahoma",earthquake,0.8,3,,,reviewed,tul,tul,Pawnee,Oklahoma,Pawnee County,US
02:05.9,36.1202,-98.7299,6.158,2.7,ml,,143,,0.18,us,us20008tyi,2017-06-12T19:46:54.040Z,"22km ENE of Taloga, Oklahoma",earthquake,1.7,6.4,,,reviewed,tul,tul,Taloga,Oklahoma,Dewey County,US
32:10.0,36.4134,-96.8313,5.587,2.6,ml,,40,,0.16,us,us20008tz0,2017-06-12T19:46:54.040Z,"8km NNW of Pawnee, Oklahoma",earthquake,0.8,2.3,,,reviewed,tul,tul,Pawnee,Oklahoma,Pawnee County,US
56:13.8,36.4543,-98.7887,4.703,2.5,ml,,51,,0.25,us,us20008tz4,2017-06-12T19:46:54.040Z,"34km NW of Fairview, Oklahoma",earthquake,1.2,2.4,,,reviewed,tul,tul,Fairview,Oklahoma,Major County,US
28:46.4,35.9016,-98.2833,5.204,2.8,ml,,65,,0.25,us,us20008u3d,2017-06-12T19:46:54.040Z,"13km ENE of Watonga, Oklahoma",earthquake,1.5,3,,,reviewed,tul,tul,Watonga,Oklahoma,Blaine County,US
02:25.3,35.6698,-97.4006,6.57,2.5,ml,,64,,0.58,us,us20008ugt,2017-06-12T19:46:55.040Z,"7km ENE of Edmond, Oklahoma",earthquake,0.9,4.7,,,reviewed,tul,tul,Edmond,Oklahoma,Oklahoma County,US
50:58.4,35.7279,-97.1494,5.666,3.1,ml,,24,,0.43,us,us20008u7b,2017-06-12T19:46:55.040Z,"8km NNE of Luther, Oklahoma",earthquake,1.7,5.5,,,reviewed,tul,tul,Luther,Oklahoma,Oklahoma County,US
30:26.6,36.7026,-98.4335,6.601,2.9,ml,,63,,0.27,us,us20008u88,2017-06-12T19:46:55.040Z,"8km SW of Cherokee, Oklahoma",earthquake,1.4,5.9,,,reviewed,tul,tul,Cherokee,Oklahoma,Alfalfa County,US
50:52.3,35.8495,-97.3723,5.245,2.6,ml,,29,,0.2,us,us20008ucm,2017-06-12T19:46:55.040Z,"5km SE of Guthrie, Oklahoma",earthquake,1.2,4.6,,,reviewed,tul,tul,Guthrie,Oklahoma,Logan County,US
55:34.9,36.137,-97.8224,5.655,3.6,ml,,26,,0.27,us,us20008ucq,2017-06-12T19:46:55.040Z,"7km ENE of Hennessey, Oklahoma",earthquake,1.1,7.9,,,reviewed,tul,tul,Hennessey,Oklahoma,Kingfisher County,US
52:52.6,35.7965,-97.1968,5.558,2.5,ml,,36,,0.56,us,us20008ugu,2017-06-12T19:46:56.040Z,"14km N of Luther, Oklahoma",earthquake,1,2.3,,,reviewed,tul,tul,Luther,Oklahoma,Oklahoma County,US
35:34.9,36.4571,-98.7632,7.599,2.9,ml,,61,,0.42,us,us20008ui0,2017-06-12T19:46:56.040Z,"32km NW of Fairview, Oklahoma",earthquake,4.2,2.2,,,reviewed,tul,tul,Fairview,Oklahoma,Major County,US
05:34.4,36.2757,-97.5625,7.29,3.6,ml,,25,,0.36,us,us20008uk1,2017-06-12T19:46:57.040Z,"24km W of Perry, Oklahoma",earthquake,1.2,7.4,,,reviewed,tul,tul,Perry,Oklahoma,Noble County,US
33:12.4,36.2751,-97.5659,6.72,3.1,ml,,25,,0.26,us,us20008ukd,2017-06-12T19:46:57.040Z,"25km W of Perry, Oklahoma",earthquake,0.9,6.6,,,reviewed,tul,tul,Perry,Oklahoma,Noble County,US
44:13.6,36.2746,-97.5636,6.343,3,ml,,25,,0.33,us,us20008uki,2017-06-12T19:46:57.040Z,"24km W of Perry, Oklahoma",earthquake,1.4,6.6,,,reviewed,tul,tul,Perry,Oklahoma,Noble County,US
48:14.0,36.272,-97.5668,7.985,2.8,ml,,25,,0.33,us,us20008ukj,2017-06-12T19:46:57.040Z,"25km W of Perry, Oklahoma",earthquake,1.4,7,,,reviewed,tul,tul,Perry,Oklahoma,Noble County,US
01:58.8,36.2798,-97.5603,4.624,2.5,ml,,26,,0.25,us,us20008ukz,2017-06-12T19:46:57.040Z,"24km W of Perry, Oklahoma",earthquake,1.2,5.3,,,reviewed,tul,tul,Perry,Oklahoma,Noble County,US
38:44.3,36.6835,-97.757,8.301,3.8,mwr,,42,,0.47,us,us20008una,2017-06-12T19:46:57.040Z,"13km S of Medford, Oklahoma",earthquake,1.1,7.3,0.057,30,reviewed,tul,us,Medford,Oklahoma,Grant County,US
15:55.9,35.9058,-98.2977,6.5,2.5,ml,,79,,0.26,us,us20008uu9,2017-06-16T23:07:57.040Z,"12km ENE of Watonga, Oklahoma",earthquake,1.2,5,,,reviewed,tul,tul,Watonga,Oklahoma,Blaine County,US
32:08.9,36.2769,-97.5599,6.999,2.9,ml,,25,,0.26,us,us20008uxu,2017-06-16T23:07:58.040Z,"24km W of Perry, Oklahoma",earthquake,1.1,2.9,,,reviewed,tul,tul,Perry,Oklahoma,Noble County,US
32:42.1,36.6565,-99.0588,5.326,2.5,ml,,153,,0.85,us,us10008e6v,2017-06-16T23:07:58.040Z,"27km NNE of Mooreland, Oklahoma",earthquake,2.4,3.6,,,reviewed,tul,tul,Mooreland,Oklahoma,Woodward County,US
35:14.5,35.8493,-96.6587,6.616,2.8,ml,,47,,0.31,us,us20008uz9,2017-06-16T23:07:58.040Z,"11km N of Stroud, Oklahoma",earthquake,0.9,2.9,,,reviewed,tul,tul,Stroud,Oklahoma,Lincoln County,US
27:54.9,35.9052,-98.2956,5.534,2.4,ml,,78,,0.2,us,us20008v28,2017-06-16T23:07:59.040Z,"12km ENE of Watonga, Oklahoma",earthquake,1.4,4.1,,,reviewed,tul,tul,Watonga,Oklahoma,Blaine County,US
50:15.6,36.2879,-97.5082,6.758,2.6,ml,,25,,0.18,us,us20008v55,2017-06-16T23:07:59.040Z,"19km W of Perry, Oklahoma",earthquake,1,3.6,,,reviewed,tul,tul,Perry,Oklahoma,Noble County,US
25:25.7,36.1239,-98.7321,5.552,3,ml,,88,,0.7,us,us20008v71,2017-06-16T23:08:00.040Z,"22km ENE of Taloga, Oklahoma",earthquake,2.6,7.7,,,reviewed,tul,tul,Taloga,Oklahoma,Dewey County,US
18:02.3,36.2864,-97.5105,7.048,2.8,ml,,25,,0.41,us,us20008v7k,2017-06-16T23:08:00.040Z,"19km W of Perry, Oklahoma",earthquake,1.4,7.2,,,reviewed,tul,tul,Perry,Oklahoma,Noble County,US
27:33.3,36.2866,-97.5109,6.665,2.8,ml,,25,,0.36,us,us20008v7l,2017-06-16T23:08:00.040Z,"20km W of Perry, Oklahoma",earthquake,0.9,7,,,reviewed,tul,tul,Perry,Oklahoma,Noble County,US
46:29.8,36.1222,-98.7324,6.238,2.7,ml,,143,,0.22,us,us20008vaq,2017-06-16T23:08:00.040Z,"22km ENE of Taloga, Oklahoma",earthquake,1.8,4.8,,,reviewed,tul,tul,Taloga,Oklahoma,Dewey County,US
49:09.9,36.5294,-98.9734,4.864,2.7,ml,,54,,0.28,us,us20008vfq,2017-06-16T23:08:01.040Z,"23km ENE of Mooreland, Oklahoma",earthquake,2.2,4.7,,,reviewed,tul,tul,Mooreland,Oklahoma,Woodward County,US
00:09.9,36.0781,-97.906,6.166,2.6,ml,,29,,0.22,us,us20008vid,2017-06-16T23:08:01.040Z,"3km S of Hennessey, Oklahoma",earthquake,1.1,6.3,,,reviewed,tul,tul,Hennessey,Oklahoma,Kingfisher County,US
55:21.3,36.1347,-96.8427,5,1.8,ml,,65,0.115,0.15,us,us20008vk8,2017-06-16T23:08:01.040Z,"13km W of Yale, Oklahoma",earthquake,1,1.9,0.081,20,reviewed,us,us,Yale,Oklahoma,Payne County,US
42:55.9,36.7024,-98.4287,4.915,2.6,ml,,74,,0.13,us,us20008vkk,2017-06-16T23:08:01.040Z,"8km SW of Cherokee, Oklahoma",earthquake,0.9,5.6,,,reviewed,tul,tul,Cherokee,Oklahoma,Alfalfa County,US
37:40.7,36.815,-97.6114,2.767,4.1,mwr,,55,,0.48,us,us20008vls,2017-06-16T23:08:02.040Z,"10km E of Medford, Oklahoma",earthquake,1.8,5.1,0.066,22,reviewed,tul,us,Medford,Oklahoma,Grant County,US
14:07.2,35.6705,-97.4045,6.784,2.5,ml,,34,,0.24,us,us10008d8g,2017-06-16T23:08:03.040Z,"6km ENE of Edmond, Oklahoma",earthquake,1.1,2.1,,,reviewed,tul,tul,Edmond,Oklahoma,Oklahoma County,US
48:30.7,36.2818,-97.5153,5,2.7,mb_lg,,25,0.208,0.13,us,us10008db5,2017-06-16T23:08:03.040Z,"20km W of Perry, Oklahoma",earthquake,1,1.8,0.076,45,reviewed,us,us,Perry,Oklahoma,Noble County,US
34:39.2,35.8479,-96.6507,4.68,2.2,mb_lg,,70,0.123,0.16,us,us10008dd2,2017-06-16T23:08:03.040Z,"11km N of Stroud, Oklahoma",earthquake,1,3.8,0.255,4,reviewed,us,us,Stroud,Oklahoma,Lincoln County,US
24:51.5,35.9053,-98.2964,5.868,2.7,ml,,78,,0.25,us,us10008dd4,2017-06-16T23:08:04.040Z,"12km ENE of Watonga, Oklahoma",earthquake,1.4,3.1,,,reviewed,tul,tul,Watonga,Oklahoma,Blaine County,US
56:35.1,36.2694,-97.6697,4.7,2.8,ml,,25,,0.38,us,us10008dw6,2017-06-23T07:26:26.040Z,"20km E of Waukomis, Oklahoma",earthquake,0.8,7.9,,,reviewed,tul,tul,Waukomis,Oklahoma,Garfield County,US
00:00.4,35.7941,-97.1889,6.495,2.7,ml,,57,,0.44,us,us10008dw8,2017-06-23T07:26:26.040Z,"14km N of Luther, Oklahoma",earthquake,1.1,5.1,,,reviewed,tul,tul,Luther,Oklahoma,Oklahoma County,US
10:31.3,35.7957,-97.1929,5.697,2.6,ml,,36,,0.42,us,us10008dwc,2017-06-23T07:26:26.040Z,"14km N of Luther, Oklahoma",earthquake,1.2,6,,,reviewed,tul,tul,Luther,Oklahoma,Oklahoma County,US
08:42.0,35.7952,-97.1922,6.187,2.5,ml,,36,,0.41,us,us10008dwn,2017-06-23T07:26:26.040Z,"14km N of Luther, Oklahoma",earthquake,0.6,5,,,reviewed,tul,tul,Luther,Oklahoma,Oklahoma County,US
29:00.5,35.7941,-97.1929,7.172,2.6,ml,,28,,0.32,us,us10008dwp,2017-06-23T07:26:26.040Z,"14km N of Luther, Oklahoma",earthquake,1.3,4.7,,,reviewed,tul,tul,Luther,Oklahoma,Oklahoma County,US
